GAME_DATE_EST,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,PTS
2019-03-19,21801062,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:34:00,12,21,0.571,8,14,0.571,36
2019-03-18,21801055,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:15:00,9,25,0.36,6,18,0.333,25
2019-03-16,21801038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:06:00,10,23,0.435,5,12,0.417,33
2019-03-13,21801018,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:21:00,8,20,0.4,3,9,0.333,24
2019-03-10,21801000,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:56:00,6,20,0.3,4,15,0.267,18
2019-03-08,21800984,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:22:00,6,16,0.375,4,10,0.4,17
2019-03-05,21800964,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:51:00,8,16,0.5,4,10,0.4,23
2019-03-02,21800938,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:56:00,10,23,0.435,5,15,0.333,28
2019-02-28,21800923,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:23:00,12,33,0.364,5,17,0.294,33
2019-02-27,21800915,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:23:00,9,20,0.45,4,14,0.286,24
2019-02-25,21800897,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:03:00,5,18,0.278,4,14,0.286,16
2019-02-23,21800892,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:42:00,9,18,0.5,5,11,0.455,25
2019-02-21,21800871,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:14:00,12,23,0.522,10,16,0.625,36
2019-02-13,21800862,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:37:00,10,24,0.417,5,14,0.357,32
2019-02-12,21800852,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:10:00,8,19,0.421,5,14,0.357,24
2019-02-10,21800838,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:25:00,9,18,0.5,5,10,0.5,25
2019-02-08,21800822,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:33:00,6,17,0.353,3,11,0.273,20
2019-02-06,21800810,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:36:00,7,12,0.583,3,5,0.6,19
2019-02-02,21800782,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:51:00,5,15,0.333,2,9,0.222,14
2019-01-31,21800768,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:12:00,14,27,0.519,10,18,0.556,41
2019-01-28,21800745,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:49:00,10,13,0.769,6,8,0.75,26
2019-01-26,21800732,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:03:00,7,15,0.467,6,12,0.5,24
2019-01-24,21800716,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:28:00,14,24,0.583,2,8,0.25,38
2019-01-21,21800701,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:07:00,3,12,0.25,2,10,0.2,11
2019-01-18,21800676,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:03:00,10,19,0.526,3,11,0.273,28
2019-01-16,21800663,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:08:00,11,22,0.5,9,17,0.529,41
2019-01-15,21800655,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:42:00,10,18,0.556,8,13,0.615,31
2019-01-13,21800642,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:52:00,17,32,0.531,11,19,0.579,48
2019-01-11,21800629,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:12:00,10,16,0.625,5,11,0.455,28
2019-01-08,21800605,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:58:00,5,19,0.263,3,12,0.25,14
2019-01-05,21800583,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:29:00,14,26,0.538,10,20,0.5,42
2019-01-03,21800565,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:14:00,14,27,0.519,5,15,0.333,35
2018-12-31,21800548,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:53:00,11,17,0.647,5,9,0.556,34
2018-12-29,21800534,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:11:00,6,15,0.4,2,8,0.25,25
2018-12-27,21800516,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:38:00,11,26,0.423,6,15,0.4,29
2018-12-25,21800500,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:48:00,5,17,0.294,2,8,0.25,15
2018-12-23,21800494,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:38:00,12,22,0.545,6,15,0.4,42
2018-12-22,21800484,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:29:00,7,22,0.318,6,17,0.353,22
2018-12-19,21800464,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:00:00,12,21,0.571,5,9,0.556,32
2018-12-17,21800449,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:02:00,6,16,0.375,3,9,0.333,20
2018-12-14,21800428,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:60,11,23,0.478,5,14,0.357,35
2018-12-12,21800415,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:32:00,3,12,0.25,2,8,0.25,10
2018-12-10,21800400,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:45:00,12,23,0.522,7,14,0.5,38
2018-12-07,21800377,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:37:00,7,17,0.412,4,9,0.444,20
2018-12-05,21800355,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:47:00,11,20,0.55,9,14,0.643,42
2018-12-03,21800344,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:07:00,10,17,0.588,6,10,0.6,30
2018-12-01,21800331,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:29:00,10,21,0.476,3,9,0.333,27
2018-11-08,21800166,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:06:00,5,14,0.357,0,4,0,10
2018-11-05,21800147,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:04:00,6,17,0.353,3,6,0.5,19
2018-11-02,21800124,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:28:00,11,24,0.458,4,12,0.333,28
2018-10-31,21800108,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:53:00,12,20,0.6,7,11,0.636,37
2018-10-29,21800091,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,24:50:00,7,9,0.778,2,4,0.5,23
2018-10-28,21800083,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:16:00,11,26,0.423,7,15,0.467,35
2018-10-26,21800068,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:24:00,10,18,0.556,6,11,0.545,29
2018-10-24,21800062,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:35:00,15,24,0.625,11,16,0.688,51
2018-10-22,21800047,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:40:00,11,18,0.611,6,13,0.462,29
2018-10-21,21800038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:13:00,10,23,0.435,6,16,0.375,30
2018-10-19,21800024,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:08:00,13,24,0.542,5,9,0.556,31
2018-10-16,21800002,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:37:00,11,20,0.55,5,9,0.556,32
2018-10-12,11800079,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,11:36,5,10,0.5,4,7,0.571,16
2018-10-10,11800065,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:02:00,6,11,0.545,2,3,0.667,23
2018-10-08,11800054,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:43,8,14,0.571,3,8,0.375,23
2018-09-29,11800005,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,19:56,7,11,0.636,5,9,0.556,21
2018-06-08,41700404,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:45:00,12,27,0.444,7,15,0.467,37
2018-06-06,41700403,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:15:00,3,16,0.188,1,10,0.1,11
2018-06-03,41700402,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:53:00,11,26,0.423,9,17,0.529,33
2018-05-31,41700401,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,46:26:00,11,23,0.478,5,11,0.455,29
2018-05-28,41700317,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,44:23:00,10,22,0.455,7,15,0.467,27
2018-05-26,41700316,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:56:00,12,23,0.522,5,14,0.357,29
2018-05-24,41700315,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,41:24:00,8,17,0.471,2,8,0.25,22
2018-05-22,41700314,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:34:00,10,26,0.385,6,13,0.462,28
2018-05-20,41700313,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:21:00,13,23,0.565,5,12,0.417,35
2018-05-16,41700312,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:06:00,7,19,0.368,1,8,0.125,16
2018-05-14,41700311,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:10:00,8,15,0.533,1,5,0.2,18
2018-05-08,41700235,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:02:00,10,16,0.625,3,6,0.5,28
2018-05-06,41700234,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:53:00,8,17,0.471,4,9,0.444,23
2018-05-04,41700233,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:33:00,6,19,0.316,3,9,0.333,19
2018-05-01,41700232,1610612744,GSW,Golden State,201939,Stephen Curry,,,,27:14:00,8,15,0.533,5,10,0.5,28
2018-03-23,21701087,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:22:00,10,18,0.556,3,8,0.375,29
2018-03-08,21700976,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,2:23,0,1,0,0,0,0,2
2018-03-06,21700963,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:56:00,12,20,0.6,6,12,0.5,34
2018-03-02,21700928,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:29,8,15,0.533,4,9,0.444,28
2018-02-28,21700917,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:07:00,5,15,0.333,4,9,0.444,25
2018-02-26,21700900,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:17:00,8,16,0.5,4,9,0.444,21
2018-02-24,21700887,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:49:00,8,19,0.421,5,12,0.417,21
2018-02-22,21700872,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:08:00,14,19,0.737,8,11,0.727,44
2018-02-14,21700864,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:26:00,6,17,0.353,3,10,0.3,17
2018-02-12,21700846,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:53:00,8,17,0.471,3,9,0.333,22
2018-02-10,21700831,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:52:00,7,13,0.538,3,7,0.429,17
2018-02-08,21700815,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:41:00,7,12,0.583,4,9,0.444,20
2018-02-06,21700803,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:49:00,6,14,0.429,2,9,0.222,21
2018-02-03,21700782,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:36:00,8,16,0.5,5,12,0.417,24
2018-02-02,21700774,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:35:00,7,17,0.412,3,10,0.3,23
2018-01-30,21700751,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:38:00,4,13,0.308,1,7,0.143,14
2018-01-27,21700728,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:48:00,16,24,0.667,8,13,0.615,49
2018-01-25,21700713,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:26:00,9,14,0.643,5,9,0.556,25
2018-01-23,21700699,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:16:00,9,19,0.474,8,15,0.533,32
2018-01-20,21700679,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:11:00,6,20,0.3,5,15,0.333,19
2018-01-17,21700657,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:55:00,10,18,0.556,6,11,0.545,30
2018-01-15,21700646,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:24:00,8,15,0.533,4,8,0.5,23
2018-01-13,21700631,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:28:00,6,12,0.5,2,7,0.286,24
2018-01-08,21700597,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:50:00,9,17,0.529,5,10,0.5,32
2018-01-06,21700578,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:51:00,11,21,0.524,8,16,0.5,45
2018-01-04,21700566,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:51:00,10,20,0.5,4,10,0.4,29
2018-01-03,21700562,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:29:00,11,19,0.579,6,13,0.462,32
2017-12-30,21700535,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:36:00,13,17,0.765,10,13,0.769,38
2017-12-04,21700346,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:27:00,9,19,0.474,5,11,0.455,31
2017-12-03,21700335,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:19:00,11,16,0.688,5,9,0.556,30
2017-12-01,21700318,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:03:00,9,20,0.45,3,8,0.375,23
2017-11-29,21700312,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:24:00,9,20,0.45,3,9,0.333,28
2017-11-25,21700284,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:27:00,9,25,0.36,3,13,0.231,27
2017-11-24,21700276,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:51:00,10,18,0.556,4,11,0.364,33
2017-11-22,21700263,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:49:00,9,18,0.5,3,8,0.375,24
2017-11-19,21700236,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,32:39:00,14,24,0.583,4,10,0.4,39
2017-11-18,21700231,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:39:00,11,22,0.5,4,9,0.444,35
2017-11-16,21700215,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:04:00,3,14,0.214,2,9,0.222,9
2017-11-11,21700184,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:54:00,5,12,0.417,3,8,0.375,22
2017-11-08,21700163,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:48:00,7,16,0.438,2,7,0.286,22
2017-11-06,21700148,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:53:00,5,19,0.263,2,9,0.222,16
2017-11-04,21700135,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:38:00,7,14,0.5,5,10,0.5,22
2017-11-02,21700117,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:51:00,7,13,0.538,3,4,0.75,21
2017-10-30,21700100,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:54:00,9,14,0.643,7,11,0.636,31
2017-10-29,21700091,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:25:00,11,17,0.647,3,7,0.429,27
2017-10-27,21700075,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:12:00,7,19,0.368,3,13,0.231,20
2017-10-25,21700063,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:31:00,9,20,0.45,4,11,0.364,30
2017-10-23,21700045,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:09:00,7,15,0.467,2,10,0.2,29
2017-10-21,21700033,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:04:00,9,17,0.529,6,11,0.545,37
2017-10-20,21700025,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:09:00,7,16,0.438,4,11,0.364,28
2017-10-17,21700002,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:33:00,8,18,0.444,3,9,0.333,22
2017-10-13,11700077,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,18:55,6,12,0.5,4,6,0.667,18
2017-10-08,11700044,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:58:00,13,20,0.65,6,9,0.667,40
2017-10-05,11700024,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:58,5,9,0.556,2,5,0.4,13
2017-09-30,11700001,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,23:58,3,11,0.273,1,6,0.167,11
2017-06-12,41600405,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,40:48:00,10,20,0.5,2,9,0.222,34
2017-06-09,41600404,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:45:00,4,13,0.308,2,9,0.222,14
2017-06-07,41600403,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,39:22:00,8,19,0.421,5,9,0.556,26
2017-06-04,41600402,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:15:00,7,17,0.412,4,11,0.364,32
2017-06-01,41600401,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:29:00,11,22,0.5,6,11,0.545,28
2017-05-22,41600314,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:54:00,14,24,0.583,5,13,0.385,36
2017-05-20,41600313,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:30:00,8,15,0.533,3,7,0.429,21
